Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B01,HLSS30_020_B02,HLSS30_020_B03,HLSS30_020_B04,HLSS30_020_B05,HLSS30_020_B06,HLSS30_020_B07,HLSS30_020_B08,HLSS30_020_B09,HLSS30_020_B10,HLSS30_020_B11,HLSS30_020_B12,HLSS30_020_B8A,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
25.244094,-80.5219,2023-03-06,17RNJ,0.0249,0.0533,0.0995,0.1021,0.1157,0.0903,0.11,0.091,-0.0158,0.0007,0.0112,0.0041,0.0821,176.0,0b10110000,0b10,Moderate aerosol,0b1,Yes,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-03-11,17RNJ,0.0106,0.0234,0.0481,0.0438,0.0481,0.0351,0.0433,0.031,-0.0175,0.0005,0.0031,0.0026,0.0313,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-03-16,17RNJ,0.0196,0.0504,0.0978,0.0995,0.1091,0.0704,0.0831,0.072,0.0023,0.0007,0.015,0.0072,0.0616,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-03-21,17RNJ,0.3806,0.4004,0.4291,0.4267,0.4325,0.4475,0.4609,0.4586,0.1282,0.002,0.4176,0.3575,0.4648,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-03-26,17RNJ,-0.0068,0.0352,0.1053,0.1179,0.1352,0.1019,0.1264,0.0996,-0.0286,0.0007,0.0333,0.0253,0.0972,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-03-31,17RNJ,-0.0218,0.0388,0.1046,0.1129,0.1329,0.1166,0.1419,0.131,-0.0622,0.0006,0.0341,0.026,0.1138,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-04-05,17RNJ,0.0318,0.0683,0.1235,0.133,0.1517,0.132,0.1547,0.135,-0.0136,0.0005,0.0207,0.0104,0.1242,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-04-10,17RNJ,0.0936,0.12,0.1416,0.1304,0.14,0.1544,0.1719,0.1735,-0.0003,0.0015,0.135,0.0886,0.1736,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-04-15,17RNJ,0.0012,0.0389,0.0774,0.0772,0.0908,0.0924,0.1182,0.0947,-0.0668,0.0007,0.0997,0.0793,0.1084,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-04-20,17RNJ,0.0145,0.0451,0.1012,0.1093,0.1196,0.0789,0.0963,0.0831,-0.0128,0.0008,0.0189,0.0115,0.0713,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-04-25,17RNJ,0.3547,0.2969,0.3383,0.3477,0.3733,0.3914,0.3986,0.3793,0.2071,0.0279,0.3329,0.2772,0.4079,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244094,-80.5219,2023-04-30,17RNJ,0.1424,0.1275,0.1746,0.2036,0.2026,0.2148,0.2285,0.1888,0.0903,0.0947,0.1563,0.1193,0.237,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-01,17RNH,0.0215,0.032,0.0714,0.0677,0.1106,0.1344,0.1571,0.1539,0.0011,0.0005,0.0198,0.0073,0.1481,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-06,17RNH,0.0196,0.0304,0.0706,0.0676,0.1071,0.1292,0.1533,0.1455,-0.0138,0.0006,0.0215,0.0072,0.149,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-11,17RNH,0.0066,0.0229,0.0632,0.061,0.0938,0.1023,0.1239,0.1162,-0.0207,0.0007,0.0193,0.0075,0.1116,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-16,17RNH,0.0028,0.012,0.0466,0.0495,0.0774,0.0719,0.0895,0.083,0.0029,0.0007,0.0228,0.0094,0.075,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-21,17RNH,0.626,0.6164,0.6561,0.6603,0.6732,0.6856,0.7012,0.6715,0.2079,0.0021,0.6124,0.4936,0.7022,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-26,17RNH,0.0049,0.0115,0.0566,0.0537,0.0878,0.0927,0.118,0.1055,-0.0338,0.0008,0.0163,0.0061,0.101,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-31,17RNH,0.0076,0.0269,0.0724,0.0724,0.1014,0.1062,0.1311,0.1213,-0.0241,0.0006,0.0313,0.0156,0.1156,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-05,17RNH,0.0186,0.0323,0.0753,0.0766,0.1086,0.1225,0.1465,0.1358,-0.0162,0.0005,0.0262,0.0105,0.129,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-10,17RNH,0.02,0.0472,0.0977,0.0847,0.1139,0.1196,0.1475,0.1577,-0.0499,0.0057,0.029,0.0131,0.1318,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-15,17RNH,-0.0384,-0.0242,0.0211,0.0287,0.0537,0.0502,0.0728,0.0617,-0.0545,0.0006,0.011,0.0021,0.0577,240.0,0b11110000,0b11,High aerosol,0b1,Yes,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-20,17RNH,0.7129,0.7217,0.7408,0.7282,0.7503,0.754,0.7511,0.7735,0.3368,0.0053,0.493,0.3347,0.75,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-25,17RNH,0.1662,0.1743,0.2171,0.216,0.2256,0.244,0.2696,0.2736,0.1262,0.0239,0.2395,0.2025,0.2859,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-30,17RNH,0.0048,0.0182,0.0587,0.055,0.0671,0.0707,0.0964,0.0827,-0.0397,0.007,0.0262,0.0145,0.0865,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-01,17RNJ,0.0192,0.0303,0.0707,0.0678,0.1106,0.1344,0.1572,0.1541,0.0023,0.0005,0.0219,0.0086,0.1484,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-06,17RNJ,0.0198,0.0305,0.0705,0.0672,0.1055,0.1275,0.1522,0.1429,-0.0145,0.0006,0.0207,0.0065,0.1483,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-11,17RNJ,0.0045,0.0215,0.0621,0.0599,0.0916,0.1001,0.1226,0.1134,-0.0219,0.0007,0.0188,0.0071,0.1108,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-16,17RNJ,0.003,0.0123,0.0467,0.0494,0.0765,0.0709,0.089,0.0815,0.0026,0.0007,0.0225,0.0091,0.0748,160.0,0b10100000,0b10,Moderate aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-21,17RNJ,0.6246,0.616,0.6559,0.6602,0.6721,0.6845,0.7013,0.6698,0.2071,0.0021,0.6115,0.4913,0.7026,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-26,17RNJ,0.0045,0.0114,0.0566,0.0537,0.0877,0.0926,0.118,0.1052,-0.0333,0.0008,0.0167,0.0061,0.1012,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-03-31,17RNJ,0.0085,0.0271,0.0721,0.0717,0.1005,0.1051,0.1301,0.12,-0.0263,0.0006,0.0299,0.0147,0.1145,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-05,17RNJ,0.0197,0.0333,0.0757,0.077,0.1083,0.1222,0.1465,0.1351,-0.0153,0.0005,0.0264,0.0105,0.1291,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-10,17RNJ,0.0201,0.0474,0.098,0.0849,0.1112,0.1168,0.1471,0.1525,-0.0467,0.0057,0.0301,0.0132,0.1327,212.0,0b11010100,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-15,17RNJ,-0.0401,-0.0253,0.02,0.0278,0.0522,0.0486,0.0717,0.06,-0.0555,0.0006,0.0106,0.0019,0.0569,240.0,0b11110000,0b11,High aerosol,0b1,Yes,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-20,17RNJ,0.7118,0.721,0.7401,0.7259,0.7432,0.7467,0.7485,0.7637,0.3369,0.0053,0.492,0.3309,0.749,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-25,17RNJ,0.1646,0.1731,0.217,0.2172,0.2326,0.251,0.2713,0.2854,0.1261,0.0239,0.2394,0.208,0.2857,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244137,-80.595303,2023-04-30,17RNJ,0.0046,0.0182,0.0587,0.055,0.0672,0.0707,0.0963,0.0828,-0.0399,0.007,0.0261,0.0144,0.0863,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-01,17RNH,0.0042,-0.001,0.0279,0.0094,0.0543,0.1848,0.2266,0.238,0.0415,0.0008,0.0841,0.0345,0.2582,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-06,17RNH,0.0035,0.0052,0.0337,0.0162,0.0612,0.1842,0.2208,0.2279,0.0094,0.0005,0.079,0.03,0.2539,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-11,17RNH,0.0006,0.0041,0.0327,0.0161,0.0594,0.1843,0.2298,0.2432,0.0071,0.0007,0.0836,0.0342,0.2608,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-16,17RNH,0.005,0.0068,0.0353,0.0176,0.0668,0.1874,0.2222,0.2324,0.0505,0.0006,0.0746,0.0313,0.2477,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-21,17RNH,-0.0206,-0.0331,-0.0066,-0.0151,0.0133,0.0909,0.1206,0.1185,-0.0192,0.0009,0.0405,0.0222,0.1337,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-26,17RNH,0.0026,0.0041,0.0332,0.0141,0.0657,0.1998,0.2417,0.2468,0.012,0.0007,0.0841,0.0315,0.2717,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-31,17RNH,0.0115,0.0136,0.0481,0.0265,0.0773,0.2206,0.2706,0.2752,0.0088,0.0006,0.1038,0.0424,0.3091,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-05,17RNH,0.0097,0.009,0.0402,0.0194,0.0753,0.2185,0.2661,0.269,0.006,0.0008,0.108,0.0454,0.3029,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-10,17RNH,0.0132,0.0106,0.0342,0.0116,0.0514,0.1567,0.192,0.2057,-0.0166,0.0016,0.0701,0.0291,0.2191,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-15,17RNH,0.0025,0.0043,0.0335,0.0113,0.0616,0.1936,0.2381,0.2394,-0.0168,0.0006,0.0799,0.0288,0.2685,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-20,17RNH,0.0058,0.0072,0.0366,0.0175,0.0642,0.1833,0.2249,0.2315,0.0008,0.0009,0.084,0.0357,0.2553,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-25,17RNH,0.3377,0.3376,0.3343,0.3312,0.3459,0.3643,0.381,0.3642,0.184,0.0173,0.2932,0.2216,0.3839,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-30,17RNH,0.2155,0.1719,0.2106,0.2283,0.2412,0.2566,0.2821,0.2442,0.0725,0.0458,0.2024,0.1605,0.2866,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-01,17RNJ,0.0026,-0.0022,0.0268,0.0081,0.0532,0.1841,0.2259,0.2373,0.0404,0.0008,0.0833,0.034,0.2575,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-06,17RNJ,0.0026,0.0046,0.0333,0.0159,0.0601,0.1817,0.2197,0.224,0.0093,0.0005,0.0787,0.0295,0.2533,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-11,17RNJ,0.0002,0.0038,0.0322,0.0153,0.0577,0.1816,0.2285,0.239,0.0058,0.0007,0.0826,0.0333,0.2601,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-16,17RNJ,0.0046,0.0068,0.0353,0.0177,0.0662,0.1854,0.2212,0.229,0.0508,0.0006,0.0746,0.031,0.2472,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-21,17RNJ,-0.0203,-0.0332,-0.007,-0.0156,0.0125,0.09,0.1198,0.1173,-0.0202,0.0009,0.0401,0.0219,0.1331,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-26,17RNJ,0.0024,0.0042,0.0334,0.0145,0.0658,0.199,0.2412,0.2458,0.0126,0.0007,0.0842,0.0316,0.2712,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-03-31,17RNJ,0.0115,0.0134,0.0479,0.0265,0.0769,0.2199,0.27,0.2741,0.0086,0.0006,0.1034,0.0421,0.3085,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-05,17RNJ,0.0109,0.0103,0.0414,0.0208,0.0759,0.2174,0.2655,0.267,0.0084,0.0008,0.1086,0.0456,0.3024,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-10,17RNJ,0.0125,0.0101,0.0338,0.0111,0.0491,0.1521,0.1901,0.1981,-0.0171,0.0016,0.0696,0.028,0.2185,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-15,17RNJ,0.002,0.0042,0.0333,0.0114,0.0611,0.192,0.2372,0.2369,-0.0164,0.0006,0.0799,0.0285,0.268,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-20,17RNJ,0.0054,0.007,0.0365,0.0174,0.0632,0.1811,0.224,0.228,0.001,0.0009,0.084,0.0353,0.2549,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-25,17RNJ,0.3367,0.3369,0.3345,0.3331,0.3553,0.3738,0.3835,0.3786,0.1839,0.0173,0.2932,0.2276,0.3838,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244286,-80.472668,2023-04-30,17RNJ,0.2117,0.1707,0.21,0.2279,0.241,0.2565,0.2816,0.2446,0.0721,0.0458,0.2021,0.1609,0.2862,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-01,17RNH,-0.0016,0.0114,0.0404,0.0382,0.0661,0.0893,0.1072,0.107,-0.0053,0.0007,0.0176,0.0082,0.101,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-06,17RNH,-0.0031,0.0087,0.0368,0.0354,0.0585,0.0743,0.092,0.086,-0.0187,0.0005,0.0192,0.0091,0.0851,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-11,17RNH,-0.0154,-0.0002,0.0289,0.0266,0.0452,0.0555,0.0732,0.0686,-0.0364,0.0007,0.014,0.0079,0.0642,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-16,17RNH,0.0081,0.0186,0.0443,0.0426,0.06,0.0632,0.0742,0.0709,0.0072,0.0007,0.0234,0.0114,0.0674,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-21,17RNH,0.7413,0.6901,0.7099,0.6948,0.7053,0.7108,0.7168,0.698,0.2499,0.0028,0.5669,0.4328,0.7147,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-26,17RNH,-0.1243,-0.1193,-0.0682,-0.0508,-0.027,-0.0136,0.0096,0.0088,-0.0627,0.0008,0.0169,0.0169,0.0148,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-31,17RNH,-0.0258,-0.0076,0.0311,0.033,0.0555,0.0661,0.0886,0.0825,-0.0349,0.0007,0.0227,0.0123,0.0787,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-05,17RNH,-0.0165,-0.0026,0.0337,0.034,0.06,0.0713,0.0917,0.0844,-0.0494,0.0006,0.0148,0.005,0.0788,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-10,17RNH,-0.0488,-0.0496,-0.0237,-0.0294,-0.0121,0.0016,0.0245,0.0091,-0.0703,0.0019,0.0046,0.0086,0.0242,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-15,17RNH,-0.05,-0.0331,0.0047,-0.0027,0.0143,0.0153,0.0337,0.0269,-0.0754,0.0006,0.0078,0.0006,0.0241,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-20,17RNH,-0.0387,0.0135,0.0538,0.0473,0.0627,0.0674,0.0887,0.1029,-0.0597,0.0009,0.0503,0.0313,0.0785,204.0,0b11001100,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-25,17RNH,0.3482,0.3222,0.3272,0.3312,0.3531,0.38,0.3994,0.3769,0.2294,0.0301,0.3472,0.2973,0.4122,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-30,17RNH,-0.0207,-0.0105,0.0245,0.0124,0.0276,0.0377,0.0626,0.0526,-0.0595,0.008,0.0242,0.0152,0.0643,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-01,17RNJ,-0.0023,0.011,0.0402,0.0379,0.0658,0.0891,0.1069,0.1068,-0.0053,0.0007,0.0176,0.0082,0.1008,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-06,17RNJ,-0.0037,0.0082,0.0366,0.0351,0.0575,0.0731,0.0914,0.0842,-0.0189,0.0005,0.019,0.0088,0.0848,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-11,17RNJ,-0.0163,-0.0007,0.0284,0.0261,0.044,0.0542,0.0725,0.0669,-0.0368,0.0007,0.0138,0.0076,0.0637,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-16,17RNJ,0.0083,0.0188,0.0446,0.0427,0.0597,0.0627,0.0742,0.0702,0.0077,0.0007,0.0236,0.0113,0.0676,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-21,17RNJ,0.738,0.6881,0.7075,0.6929,0.7022,0.7078,0.7151,0.6947,0.2502,0.0028,0.5658,0.4307,0.7136,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-26,17RNJ,-0.1173,-0.1127,-0.0632,-0.0481,-0.0244,-0.0116,0.0114,0.0099,-0.0624,0.0008,0.0172,0.0167,0.0149,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-03-31,17RNJ,-0.0274,-0.0095,0.0292,0.0308,0.0531,0.0637,0.0864,0.0799,-0.0384,0.0007,0.0209,0.0114,0.0763,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-05,17RNJ,-0.0173,-0.0034,0.033,0.0334,0.059,0.0703,0.091,0.0832,-0.0499,0.0006,0.0146,0.0049,0.0783,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
25.244518,-80.581986,2023-04-10,17RNJ,-0.0492,-0.0498,-0.0241,-0.0302,-0.0143,-0.0011,0.0228,0.0054,-0.0712,0.0019,0.0044,0.0077,0.0235,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
